amount_in,amount_out,in_token,out_token,platform,timestamp,tx_hash,volume_usd,wallet,new_timestamp,latency,tim_in_sec,platform_encoded,price_out,price_change_pct,position_change,pl_pattern,consecutive_losses,consecutive_wins,hour,trade_freq,volume_spike,timesamp,time_diff,price_in,pnl
224.840395,1.485,USDC,WSOL,raydium,7/3/2025 19:46,4GhtZxf3h3hd1TaqJ3QiBC72FwZRfvQxF5MfRmGFKexRXtP41Fzt1XUTBXwHqCFfYbgfGqL7qeaGFmexHYe2NFpk,224.8514122,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 19:46,0 days 00:00:32,32,2,151.4150924,-0.227271764,-0.999874555,187.6626996,0,2,7/3/2025 19:00,58,FALSE,7/3/2025 19:46,0.533333333,1.000049,150.759951
37.470946,0.2475,USDC,WSOL,raydium,7/3/2025 19:46,3XqZmMhC7FqGZodPkJpBX9JBirKdfPyecLABBoexXPeRtceCUDZWtCmseHWGfUPr8T5cPJQ9uMq7z5yqzSMUrzZq,37.47278208,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 19:46,0 days 00:00:23,23,2,151.4051801,-0.006546421,-0.833344244,-187.3786301,1,2,7/3/2025 19:00,58,FALSE,7/3/2025 19:46,0.383333333,1.000049,150.4150434
1.623113472,246.971132,WSOL,USDC,raydium,7/3/2025 19:47,2pvqg2LCBTU3k44SEwNN17ri4Tjwxs971PRurQDWAn98UJ8EyP82M21yk2jucTUMPfYGChGjPYuPpFTkT3NTm5BS,246.3237005,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 19:47,0 days 00:00:08,8,2,0.997378513,-99.34125205,-0.956683414,208.8509184,1,2,7/3/2025 19:00,58,FALSE,7/3/2025 19:47,0.133333333,151.76,-0.354819872
2.383240329,36282514.44,WSOL,DreamCoin,pumpdotfun,7/3/2025 19:48,5q1vBrh61tFiHexQ1oHnZBFbSjfFctzUgytBzp6YdC2aWK4pG7Hy8R6uz4Sm8PCaJifpJ5PnttGr4WL5MM6er3Rq,361.6805523,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 19:48,0 days 00:01:35,95,0,9.97E-06,-99.99900053,0.468314058,115.3568518,1,2,7/3/2025 19:00,58,FALSE,7/3/2025 19:48,1.583333333,151.76,-150.7626215
18863767.51,9.890129609,X,WSOL,pumpswap,7/3/2025 19:50,qNKbphmoogou1KRkEB4SHkrmj7hWBv5fEu4P5izQDDNBDK7y1DXbDcXEbjaqws1BEiAUBBRq1Yh32uBUisbbUHs,1502.013984,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 19:50,0 days 00:01:24,84,1,151.87,1523506053,7915175.359,1140.333432,0,3,7/3/2025 19:00,58,TRUE,7/3/2025 19:50,1.4,7.96E-05,-6.97E-05
41607063.4,1.470297028,X,WSOL,pumpdotfun,7/3/2025 19:50,hHjHoDvDo8i8mvYaZhNJpXdAfpZ6KprGzeMoiQ3wUV9rTzBU2couyuhFVtBGGdMW9txX1mnAqdPDQX1spb8FURr,223.2940096,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 19:50,0 days 00:00:25,25,0,151.87,-3.77E-08,1.205660316,-1278.719974,1,2,7/3/2025 19:00,58,FALSE,7/3/2025 19:50,0.416666667,5.37E-06,151.8699947
2.357148435,41607063.4,WSOL,X,pumpdotfun,7/3/2025 19:50,5WtH2ntYyUgP4e9HhQvRSetrb87jnsiAhUxZBNipAK9GyuHghGfXWzGiZSuN5yQBwtGqrjph4QkH55ESbgxPQpUv,357.9801328,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 19:50,0 days 00:00:05,5,0,8.60E-06,-99.99999433,-0.999999943,134.6861232,1,2,7/3/2025 19:00,58,FALSE,7/3/2025 19:50,0.083333333,151.87,-1.89E-08
33355524.42,1.470297028,X,WSOL,pumpdotfun,7/3/2025 19:50,5dp1N4DPw3eryiCC8nTEYrKnRR8A4pspah3HZLrTsef3ij299ag8KPqnkjZ3MJkwkGokAAjDBLEb7dPCRWRZeidK,223.2940096,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 19:50,0 days 00:00:18,18,0,151.87,1765143867,14150794.06,-134.6861232,2,1,7/3/2025 19:00,58,FALSE,7/3/2025 19:50,0.3,6.69E-06,1.91E-06
3722909.795,0.245049503,X,WSOL,pumpdotfun,7/3/2025 19:50,4ibpxjCy3oJpV3Dmp9vftaRDD8wHvGJUrbDKMbdobKsXMhhjCXc7buz3C3jXM4pEYAHpTui4Xf5uTVarHBXiNqKM,37.21566802,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 19:50,0 days 00:00:05,5,0,151.87,1.73E-08,-0.888387011,-186.0783416,2,1,7/3/2025 19:00,58,FALSE,7/3/2025 19:50,0.083333333,1.00E-05,151.86999
5625623.452,0.245049503,X,WSOL,pumpdotfun,7/3/2025 19:51,5wSyT4LsNZtq5V6azpgf6kPX4SpZsDYujcz78YGynGxFb7mCiSxR5mYSzeVjoEtphULYJe7QiY6ozQaTj6kXXRqV,37.21566802,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 19:51,0 days 00:00:03,3,0,151.87,0,0.511082396,0,2,0,7/3/2025 19:00,58,FALSE,7/3/2025 19:51,0.05,6.62E-06,151.8699934
5988508.471,0.245049503,X,WSOL,pumpdotfun,7/3/2025 19:51,5FwwonQvAhfZTboRDaUJC6QoiB1FQ1es956RExuDhtNfTHWzHZNmK2vWakHR7vcNjBT6adoXSCArgMuPa53mYQVR,37.21566802,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 19:51,0 days 00:00:12,12,0,151.87,0,0.064505743,0,1,0,7/3/2025 19:00,58,FALSE,7/3/2025 19:51,0.2,6.21E-06,151.8699938
2.018627018,48692566.14,WSOL,X,pumpdotfun,7/3/2025 19:51,4U4cQACshudLY3z3AgX6GCFs3SN8JTYYytDJpEiEUaz81TVtW98WkMiG247cxiGDiEaLXJdBmTDtbpSphHs1K7rA,306.5688852,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 19:51,0 days 00:00:17,17,0,6.30E-06,-99.99999585,-0.999999663,269.3532172,0,1,7/3/2025 19:00,58,FALSE,7/3/2025 19:51,0.283333333,151.87,9.23E-09
41668043.41,1.470297028,ð•,WSOL,pumpdotfun,7/3/2025 19:51,23YLVUrxpCn2LW41PmGAnJCResB9YdsCPSh7yGzimYyvs1MAKfJxNDRg8NRCPdWFYs6VuG2xmAi22ZeCNNnahvLT,223.2940096,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 19:51,0 days 00:00:19,19,0,151.87,2412162509,20641773.35,-83.2748756,1,1,7/3/2025 19:00,58,FALSE,7/3/2025 19:51,0.316666667,5.36E-06,9.37E-07
4062512.836,0.245049503,ð•,WSOL,pumpdotfun,7/3/2025 19:51,RiTZuDYRt7b99CQzh9c6QgyLZkZKUNDTbNZK1MWWjVJsD4SSU1ruA8tvJqFg6D8cw4Vmg7hck5j1xLreByfttxL,37.21566802,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 19:51,0 days 00:00:06,6,0,151.87,1.73E-08,-0.902502913,-186.0783416,2,1,7/3/2025 19:00,58,FALSE,7/3/2025 19:51,0.1,9.16E-06,151.8699908
1575393.961,1.97802592,X,WSOL,pumpswap,7/3/2025 19:52,2CRSzuESKdz3A4bB7xxL6afCk7ysGxsFkiasspEFcrajyXJvCzgzaYj6TwJZtM4oFRvtDU3629g42GnRP44DNafT,300.4027965,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 19:52,0 days 00:00:05,5,1,151.87,1.15E-08,-0.612211943,263.1871285,2,1,7/3/2025 19:00,58,FALSE,7/3/2025 19:52,0.083333333,0.000190684,151.8698093
1.562596058,45730556.25,WSOL,ð•,pumpdotfun,7/3/2025 19:52,fw8QtNUvqsWNhnGTrJTyKNBgDwqgYqPtt1gitS7TfwjQA82a4vDxhXsF9K7i2oF9z3hUDuKgHFvcXgCEq5N345K,237.3114633,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 19:52,0 days 00:00:08,8,0,5.19E-06,-99.99999658,-0.999999008,-63.0913332,2,1,7/3/2025 19:00,58,FALSE,7/3/2025 19:52,0.133333333,151.87,3.32E-08
1650732.127,1.97802592,X,WSOL,pumpswap,7/3/2025 19:54,3t5cWBkaeyM7Sff5EdE5929KETCUuPY9fukBji9nXYUieURCv84MR6oUdEYLykAAit6nWfJdSC1KGVGt1piFLAjD,300.4027965,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 19:54,0 days 00:02:10,130,1,151.87,2926575583,1056402.617,63.0913332,1,2,7/3/2025 19:00,58,FALSE,7/3/2025 19:54,2.166666667,0.000181982,-0.000176792
18.24224248,22089893.6,WSOL,X,pumpswap,7/3/2025 19:55,4cJb4WQr2VHY2fEgWhQeJ4sBBL1NC8QbcPXyHRpj2LcEECrV9KL9tZ4YNprYWA6CznSgt8CabaTacTYLXxi1DF93,2768.077874,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 19:55,0 days 00:01:37,97,1,0.00012531,-99.99991749,-0.999988949,2467.675078,1,2,7/3/2025 19:00,58,TRUE,7/3/2025 19:55,1.616666667,151.74,0.13000001
27743291.07,4.945064803,X,WSOL,pumpswap,7/3/2025 19:56,4K3YTofhK326XXM4CUVfrz4FKYkw5QgC5xTUapCFDm855JszZv4z9sA16JE4nHcFoDwPQ1XuGMvYqJzzdJvy3KBB,750.3641332,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 19:56,0 days 00:00:43,43,1,151.74,121091885.4,1520825.79,-2017.713741,1,2,7/3/2025 19:00,58,TRUE,7/3/2025 19:56,0.716666667,2.70E-05,9.83E-05
3.499237279,27743291.07,WSOL,X,pumpswap,7/3/2025 19:57,3u1ftdhuKFmSG2oCBaAWwmipbQKHyvPcFXB5Gdi4v4wWqyPSXeZaBVps5x8DkFAqhq3GHZ3RvHAKLmw1PVYVVAKh,530.9742647,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 19:57,0 days 00:00:36,36,1,1.91E-05,-99.99998739,-0.999999874,-219.3898685,2,1,7/3/2025 19:00,58,TRUE,7/3/2025 19:57,0.6,151.74,2.96E-09
14176209.73,0.980198018,DPOA,WSOL,pumpdotfun,7/3/2025 19:58,xwHG9pdJFF3QxDKvw1byXCjqK7buKoXi9cbk6hwtwNSoi3mYutsndhrwrfLoi4FRyn3mYiqsgdLCTDzyC9ewtiM,148.7352473,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 19:58,0 days 00:01:00,60,0,151.74,792838135,4051227.482,-382.2390174,3,0,7/3/2025 19:00,58,FALSE,7/3/2025 19:58,1,1.05E-05,8.65E-06
3.030731071,47791878.06,WSOL,DPOA,pumpdotfun,7/3/2025 19:59,2xGhLncC8HUtzgYjYpzadrrGydjRognSUEkAzGuSp3t5r56V1Rf5Hunctzti1wYxChnDMwHV5JpwN8ms8WrTDDGB,459.8831327,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 19:59,0 days 00:00:57,57,0,9.62E-06,-99.99999366,-0.999999786,311.1478854,2,1,7/3/2025 19:00,58,TRUE,7/3/2025 19:59,0.95,151.74,5.41E-08
7.734121871,22120419.99,WSOL,TAP,pumpswap,7/3/2025 19:59,2xQS3GSvg53gUSjh3uHZJzVZmZddTpGcAa23zTgC5nt4MdWUHAQDT181zgYYLQPsHSAgKb83G5pXEPuLbDxMjygY,1173.575653,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 19:59,0 days 00:00:27,27,1,5.31E-05,451.3461403,1.551899753,713.6925203,1,2,7/3/2025 19:00,58,TRUE,7/3/2025 19:59,0.45,151.74,-151.7399904
40737440.32,2.967038882,X,WSOL,pumpswap,7/3/2025 20:00,4Xbc7hFSo4fjYQp4ghRQjjh9Fo5oK2Hyt7a6zrQyopJtAQ48fZ4MA5vzdNHaJpMgPw8CXSDTornU1WEcxaTefrT7,450.5151838,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 20:00,0 days 00:00:51,51,1,151.84,286199137.6,5267234.376,-723.0604692,1,2,7/3/2025 20:00,27,TRUE,7/3/2025 20:00,0.85,1.11E-05,4.20E-05
5.936639851,142358.6314,WSOL,BlueChip,raydium,7/3/2025 20:01,39J6qnmfkwaS3zqDQauHDaVFchfKEs4rHybt3Nie8Cgfxrr4u8XqFRM7UB9PLLieczPFtp1jtc2VTP2XTha4np3d,901.419395,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 20:01,0 days 00:01:19,79,2,0.006332032,-99.9958298,-0.999999854,450.9042112,1,2,7/3/2025 20:00,27,TRUE,7/3/2025 20:01,1.316666667,151.84,-1.85E-08
31044828.84,3.920792078,F4R7C01N,WSOL,pumpdotfun,7/3/2025 20:19,kAUcCR7axeZodGNcmUeWz3iLYv3YKucg8jNK7jg1o4mwDfkUKiTdGqKRnSZR2LLEZSNvx8vv751ySqWtcfX8FAD,596.6661384,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 20:19,0 days 00:17:29,1049,0,152.18,2403235.966,5229359.315,-304.7532566,2,1,7/3/2025 20:00,27,TRUE,7/3/2025 20:19,17.48333333,1.92E-05,0.006312812
3.70534591,31044828.84,WSOL,F4R7C01N,pumpdotfun,7/3/2025 20:19,5cuvWrwrzVwdYK3NA4daSHxy3XWYxBxuwYaC9otJdFt5Wx6Hnmc1qo51FemDTwmbPVuUzSqNv6cfggVjjwtdP1cJ,563.8795406,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 20:19,0 days 00:00:12,12,0,1.82E-05,-99.99998806,-0.999999881,-32.7865978,2,1,7/3/2025 20:00,27,TRUE,7/3/2025 20:19,0.2,152.18,-1.20E-08
46745775.95,1.470297028,ass,WSOL,pumpdotfun,7/3/2025 20:20,2kHufK6dxf2vYEQozdSqDvKXWRBeDiVYNQgGQW8A9Y9BtnbvxFKwQZqfXVVdUUUZQqeYu6uSJFJfwJPnth2Z7TFW,223.7350988,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 20:20,0 days 00:01:05,65,0,152.17,837783728.9,12615764.73,-340.1444418,3,0,7/3/2025 20:00,27,FALSE,7/3/2025 20:20,1.083333333,4.79E-06,1.34E-05
1.524473273,46745775.95,WSOL,ass,pumpdotfun,7/3/2025 20:20,BF12A5MCxCPpJ9QpC9nRmkqjvS8wUvh4B3AFr6g8kGmXKeKzikW4q4m4rqgFbMiLomj3FtGwZzxRwXVsSE6pKGK,231.979098,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 20:20,0 days 00:00:14,14,0,4.96E-06,-99.99999674,-0.999999967,8.2439992,2,1,7/3/2025 20:00,27,FALSE,7/3/2025 20:20,0.233333333,152.17,2.27E-09
37513086.61,1.470297028,MYMAN,WSOL,pumpdotfun,7/3/2025 20:23,638RRFSXmi6EBurzptWBMUjnvd9JxgqJ2oi4yZakWa1oRFf7pYES6q2w1u2ByzT9xdw9jgdi2WMEbNbG1ZDjHF31,223.7350988,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 20:23,0 days 00:02:37,157,0,152.17,3066355787,24607243.53,-8.2439992,2,1,7/3/2025 20:00,27,FALSE,7/3/2025 20:23,2.616666667,5.96E-06,-1.00E-06
4966176.128,0.245049503,MYMAN,WSOL,pumpdotfun,7/3/2025 20:23,5tpNnKurKVpxyqxLmijoavtZCQEA2bcrk9g45A5ugALyMPREteRz4hLUtykJGDjq9pVUnvQ5Jt7QnFaGxSzsiMnd,37.28918287,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 20:23,0 days 00:00:25,25,0,152.17,-2.61E-08,-0.867614836,-186.4459159,2,1,7/3/2025 20:00,27,FALSE,7/3/2025 20:23,0.416666667,7.51E-06,152.1699925
2422351.599,0.245049503,MYMAN,WSOL,pumpdotfun,7/3/2025 20:24,5WtdSPPFc9q5xyzKNMQo84wdKpNk6PnT6JpxHLnDpggwLjUzGXBmhosWQ9gXrLTXqbQ6X53ELeMDwiffvgXNRxFF,37.28918287,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 20:24,0 days 00:00:46,46,0,152.17,0,-0.512230026,0,2,0,7/3/2025 20:00,27,FALSE,7/3/2025 20:24,0.766666667,1.54E-05,152.1699846
4129274.579,0.245049503,MYMAN,WSOL,pumpdotfun,7/3/2025 20:26,5WCaBc13tmM4fRLUW9EMKfKvwzY9J8C8G1tvhKSHmwo93YWYJoQRH2qkkab2M9B9KcJsKW31i5DnZAfx6Wg21prY,37.31858881,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 20:26,0 days 00:01:38,98,0,152.29,0.07885917,0.704655336,0.02940594,1,1,7/3/2025 20:00,27,FALSE,7/3/2025 20:26,1.633333333,9.04E-06,152.169991
2.893700699,49030888.92,WSOL,MYMAN,pumpdotfun,7/3/2025 20:26,QHUGa5ZkBttd2J4vehF6MwmMU8tm7oUfbVx7AbeqrWSQUsxz3jGYYM8bRG4Mzyz4Y8uwy1DS5h5QFVxs6WkoAC5,440.6816795,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 20:26,0 days 00:00:24,24,0,8.99E-06,-99.9999941,-0.999999299,403.3630907,0,2,7/3/2025 20:00,27,TRUE,7/3/2025 20:26,0.4,152.29,-2.47E-08
753.50638,4.95,USDC,WSOL,raydium,7/3/2025 20:40,42VX3VQkNyBxi3BP4YYv9DPB6DZNBLaWCYbceo6dFyZ9D5V9rpRfzuyz3sBn748md9KopdepikWQRuhtPF5CKkx4,753.4039031,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 20:40,0 days 00:13:37,817,2,152.2028087,1693430636,259.39541,312.7222236,0,3,7/3/2025 20:00,27,TRUE,7/3/2025 20:40,13.61666667,0.999864,-0.999855012
0.756221911,115.934891,WSOL,USDC,raydium,7/3/2025 20:40,2nTs5UA2acL25Es5G43h1FpmttURU5C2WkQ5qKd9fEc16zGjk2KMv3Xn9Bmyqoej5zuacdsiqzdu5NL8pHcywgUR,115.3238414,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 20:40,0 days 00:00:16,16,2,0.994729373,-99.3464448,-0.998996396,-638.0800617,1,2,7/3/2025 20:00,27,FALSE,7/3/2025 20:40,0.266666667,152.5,-0.297191257
48435451.68,1.485,INVEST,WSOL,raydium_launchlab,7/3/2025 20:45,4phjdkTaT6w4pDxuFXF8VLksRsaeV2z37msZ7W5FZsCbyjJALVvoga8uL7VAHXWvqt8NWBMGYndJpgtNDZLQAaWV,226.611,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 20:45,0 days 00:04:31,271,3,152.6,15240.85593,64049256.2,111.2871586,1,2,7/3/2025 20:00,27,FALSE,7/3/2025 20:45,4.516666667,4.68E-06,0.994724694
2.77976041,48435451.68,WSOL,INVEST,raydium_launchlab,7/3/2025 20:45,3Poi9dJqxuwBJwz9BjtvMrEoSp31Fs1wBHnureTLtdVY9bBM5cwncMDKJ9DfTow8rv1xVe4yxCzMujjnG7wPHXrT,424.1914386,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 20:45,0 days 00:00:22,22,3,8.76E-06,-99.99999426,-0.999999943,197.5804386,1,2,7/3/2025 20:00,27,TRUE,7/3/2025 20:45,0.366666667,152.6,-1.22E-08
40321130.9,1.470297028,CryptoWeek,WSOL,pumpdotfun,7/3/2025 20:49,zMkerwMzxw9WwKj8GCBm7f5U55gFqRroHPY6B9dsKWGBiCMhrJN9TYojNsboMuvnDXk3UpTuffJtZ8sEdi9NwxP,224.3673265,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 20:49,0 days 00:03:49,229,0,152.6,1742432503,14505253.03,-199.8241121,1,2,7/3/2025 20:00,27,FALSE,7/3/2025 20:49,3.816666667,5.56E-06,3.19E-06
1.93517655,40321130.9,WSOL,CryptoWeek,pumpdotfun,7/3/2025 20:49,FH8zSmJtLsZf7kHDT6SZPHQa1cGimsVwp57oRNjZJ1vf2EoTZvzWB41RkDx2bhC87V33HLrnkhcnYMNQzmg7iRu,295.3079415,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 20:49,0 days 00:00:27,27,0,7.32E-06,-99.9999952,-0.999999952,70.940615,1,2,7/3/2025 20:00,27,FALSE,7/3/2025 20:49,0.45,152.6,3.40E-08
24221365.39,1.470297028,CryptoWeek,WSOL,pumpdotfun,7/3/2025 20:51,55t2bELudmKQc2vKVapjDCP9vMgrohwJCn2Kb4egnKQsq1gw7LTwQ4s5YoC2TabLEwvVZ1nQ7Kj3FTg46k6pzACG,224.2202968,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 20:51,0 days 00:02:16,136,0,152.5,2082223775,12516358.5,-71.0876447,2,1,7/3/2025 20:00,27,FALSE,7/3/2025 20:51,2.266666667,9.26E-06,-1.93E-06
6799765.801,0.980198018,CryptoWeek,WSOL,pumpdotfun,7/3/2025 20:52,294RctvhoZbrzKDNjmPn4eYEi5emzfHbKhjGXo2c6Hs9SPwddbnWbpEFKUsnZWj4rp1XcKdBrhKhCTT9sg1zdvtR,149.4801977,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 20:52,0 days 00:00:11,11,0,152.5,-4.35E-08,-0.719265793,-74.7400991,2,1,7/3/2025 20:00,27,FALSE,7/3/2025 20:52,0.183333333,2.20E-05,152.499978
2.422252455,31021131.19,WSOL,CryptoWeek,pumpdotfun,7/3/2025 20:52,KKxxpWQvhtGBzhKL8y5nCnrLfQzTuJpJ6hpGY7YwejNLYZT9uXmMGAgxYn76TueYqGR3E5DSL8kbQxp3pzXxW1T,369.3934994,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 20:52,0 days 00:00:24,24,0,1.19E-05,-99.99999219,-0.999999644,219.9133017,2,1,7/3/2025 20:00,27,FALSE,7/3/2025 20:52,0.4,152.5,-5.11E-08
225.82585,1.485,USDC,WSOL,raydium,7/3/2025 20:53,3nNq4ER73e5sh2LNEMFiyQVH7AGbeeQJfaVCjPS8bm1N9uwNike1NXRo3BUN1ttPcAfyqthK2qKsSC7norqPmnF3,225.8353347,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 20:53,0 days 00:01:15,75,2,152.0776665,1277126122,92.22969187,-143.5581647,2,1,7/3/2025 20:00,27,FALSE,7/3/2025 20:53,1.25,1.000042,-1.000030092
2.605161878,398.325611,WSOL,USDC,raydium,7/3/2025 20:54,5NhYjVYug3mbZzLwqAajy9W3U2nRRYxdpJaAQSDu4htjBpbWPPgspdhxJNcruz9fRK4Xw1eLJgTKuErttUReT1sL,397.2871864,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 20:54,0 days 00:00:14,14,2,0.997393026,-99.34415549,-0.988463846,171.4518517,1,2,7/3/2025 20:00,27,TRUE,7/3/2025 20:54,0.233333333,152.5,-0.422333537
39368213.72,1.470297028,CWC,WSOL,pumpdotfun,7/3/2025 20:54,62hydrswFYbKS85Y4teeFUsw4kzfJDSLHpCxkxrQAArFJ6TSzqtnEVc9HU1F5E4wjMDNtyn4vozypS2SjFXRwGSP,224.2202968,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 20:54,0 days 00:00:57,57,0,152.5,15189.86027,15111617.99,-173.0668896,2,1,7/3/2025 20:00,27,FALSE,7/3/2025 20:54,0.95,5.70E-06,0.99738733
1.51464875,39368213.72,WSOL,CWC,pumpdotfun,7/3/2025 20:55,3d2rhF5z5xKFptAvaG6Xk778xjB3vkvbzBUukcojXb7Tp6AEhCJggxw6H1LB2AchhqPJ2edix34xi95R5XEBQkEv,231.1202528,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 20:55,0 days 00:00:18,18,0,5.87E-06,-99.99999615,-0.999999962,6.899956,1,2,7/3/2025 20:00,27,FALSE,7/3/2025 20:55,0.3,152.59,-0.090000004
33950822.32,2.940594058,Birdjak,WSOL,pumpdotfun,7/3/2025 20:56,4ZDKs2eQtdMomJdUKebH3WCcVYhhEiSfwXSEWubqGXg8SXRXP5Z9X2Hrw6RPcinhcqn7RiXBsipR5xTQc2ptnwmT,448.7052473,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 20:56,0 days 00:01:26,86,0,152.59,2599164473,22414979.58,217.5849945,1,2,7/3/2025 20:00,27,TRUE,7/3/2025 20:56,1.433333333,1.32E-05,-7.35E-06
6189491.449,0.980198018,Birdjak,WSOL,pumpdotfun,7/3/2025 20:58,3ePvYWidKsoCXNJHQBAEbvRzoqbWFebKd2Eb9Y6XY9uoWMFsAGKohvwSPg4naa4Dj6g8yKU6QdCz8aooqFdwcNYx,149.5684156,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 20:58,0 days 00:01:32,92,0,152.59,2.46E-08,-0.817692444,-299.1368317,1,2,7/3/2025 20:00,27,FALSE,7/3/2025 20:58,1.533333333,2.42E-05,152.5899758
4006761.398,0.980198018,Birdjak,WSOL,pumpdotfun,7/3/2025 20:59,2Q9PUnavminMRGZM88X56xV4gzrVUnkkudX7uQdczSYA1G7rEZjiiGeegRMcNhuGrX3E8nJK5qEXG3rDKSGHGoeq,149.5684156,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 20:59,0 days 00:01:43,103,0,152.59,0,-0.352650952,0,1,1,7/3/2025 20:00,27,FALSE,7/3/2025 20:59,1.716666667,3.73E-05,152.5899627
31605754.44,1.960396038,CryptoWeek,WSOL,pumpdotfun,7/3/2025 21:03,2SUHYjjKEBv5MA4Krmg4wKeL9iEBiGSkMApbHab8jmSPyRdxUpYtnrM3yD5aV3GuyYVfzp1h8CSFRYpV6kqmAjaw,299.4700988,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,7/3/2025 21:03,0 days 00:03:34,214,0,152.76,0.111409649,6.888104956,149.9016832,1,1,7/3/2025 21:00,23,FALSE,7/3/2025 21:03,3.566666667,9.48E-06,152.5899906
