amount_in,amount_out,in_token,out_token,platform,timestamp,tx_hash,volume_usd,wallet,new_timestamp,latency,tim_in_sec,platform_encoded,price_out,price_change_pct,position_change,pl_pattern,consecutive_losses,consecutive_wins,hour,trade_freq,volume_spike,timesamp,time_diff,price_in,pnl,emotion,trigger_details
14.72769441,309263.5605,WSOL,BlueChip,raydium,2025-07-03 06:56:37,sZf4Vj33D3veQtUJ3cbei1vw1PCqM2hFPhrxB9SMCD9H81aHkyDzW5bKmQn3Vj1grRpUQQDK96C8WQCrRdCBTmo,2290.598311,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 06:56:37,0 days 00:17:15,1035,2,0.0074066220646774195,10.133510475214912,0.4938238604123131,758.9938250000002,1.0,2.0,2025-07-03 06:00:00,11,True,2025-07-03 06:56:37,17.25,155.52999996012275,-155.52327482983978,neutral,
8.724364556,1338.737588,WSOL,USDC,raydium,2025-07-03 14:48:07,3xkYABJwFYZ2G6XtmXjc8su71hxbUZDnrYqurYvfvk6kpt9iBT9jgGwKYZVdXxsJtjt7Z5L9iCRr4UTCBci1CGHs,1332.123224,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 14:48:07,0 days 07:51:30,28290,2,0.9950592527921163,13334.724279204249,-0.40762183725945467,-958.4750870000003,1.0,2.0,2025-07-03 14:00:00,2,True,2025-07-03 14:48:07,471.5,152.68999999362245,-152.68259337155777,neutral,
19.70811937,3017.482872,WSOL,USDC,raydium,2025-07-03 14:48:32,55rp3Ku6BWvvearZda4sFvM1HN9JTDfBDEyHSmcQG4LWMoBZdxRzBN5N9M2DfiobdWKsAB6rq7XpUXKTDwFNmgYJ,3009.232747,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 14:48:32,0 days 00:00:25,25,2,0.9972658916885477,0.2217595475083156,1.258974764694599,1677.109523,1.0,2.0,2025-07-03 14:00:00,2,True,2025-07-03 14:48:32,0.4166666666666667,152.6900000200273,-151.69494076723518,revenge,"After loss: -958.48, latency: 0 days 00:00:25"
8.911719732,1353.650534,WSOL,USDC,raydium,2025-07-03 15:28:44,BEEQWVAvfDoAhy5BXZYBBMnERVzGWsQF3i7B5BdBmqobLzCtEmzNfJaHyZD7rXqkM7QUmZJjtCwDAF7eMXs7y4i,1351.729649,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 15:28:44,0 days 00:40:12,2412,2,0.9985809594487258,0.1318673155412453,-0.5478148084709922,-1657.503098,2.0,1.0,2025-07-03 15:00:00,11,True,2025-07-03 15:28:44,40.2,151.68000000563754,-150.68273411394898,neutral,
43566384.45,1.470297028,Degen,WSOL,pumpdotfun,2025-07-03 15:29:06,4iXLEdFMkRHjgejuj5mtuUAqCv6qyqmatQjLdmGNoif4rta3oN5CTxiLaoexBnfHd9czJSA3wFuLRfScv6SXYu3h,223.0146532,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 15:29:06,0 days 00:00:22,22,0,151.67999999521186,15089.554593445078,4888660.870005048,-1128.7149958,2.0,1.0,2025-07-03 15:00:00,11,False,2025-07-03 15:29:06,0.36666666666666664,5.118961695248043e-06,0.9985758404870306,revenge,"After loss: -1657.50, latency: 0 days 00:00:22"
1.6536179,43566384.45,WSOL,Degen,pumpdotfun,2025-07-03 15:29:33,5fstmUbNzVyzPDmUWw2ZTMvGcgienSruGHiuxN2HbcQ3Gm8bmqGTsqpxrLMnpTvDawfAgLvJdMmtd6FLq7KBMFa,250.8207631,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 15:29:33,0 days 00:00:27,27,0,5.757208597097618e-06,-99.99999620437197,-0.9999999620437197,27.806109899999996,2.0,1.0,2025-07-03 15:00:00,11,False,2025-07-03 15:29:33,0.45,151.68000001693258,-2.1720722997997655e-08,revenge,"After loss: -1128.71, latency: 0 days 00:00:27"
7.508722494,1139.472244,WSOL,USDC,raydium,2025-07-03 15:34:34,3EshsoKruzWeprodfUz842A8Rxa9A2LkqRm7afWjUHXR8ZrD8roneQV7WFQiFyX4s7rAU4rNxXLDLSsMcEjfL5hG,1137.571458,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 15:34:34,0 days 00:05:01,301,2,0.9983318716098537,17340454.103131555,3.54078447868761,886.7506948999999,1.0,2.0,2025-07-03 15:00:00,11,True,2025-07-03 15:34:34,5.016666666666667,151.50000002117537,-151.49999426396678,fomo,"Price spike: 17340454.10%, latency: 0 days 00:05:01"
20.51549015,3114.354549,WSOL,USDC,raydium,2025-07-03 15:34:42,4Z9jVvypZyj5ZMFDHrHF2G3fR6bnEJjVxY6XgVZfPoaxDafVNqAqYNDmddzGJiF5x5gYfif8kMyP9vxXH1Wm6sZR,3108.096758,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 15:34:42,0 days 00:00:08,8,2,0.9979906619809844,-0.03417797613924911,1.7322211156948906,1970.5253000000002,0.0,3.0,2025-07-03 15:00:00,11,True,2025-07-03 15:34:42,0.13333333333333333,151.5000000134045,-150.50166814179465,greed,"After win: 886.75, pos change: 1.73"
37.178172,0.2475,USDC,WSOL,raydium,2025-07-03 15:38:15,41PECotBD3bsm2YbVep1FtcBkjN21t6fZrkLknwLf7dysdkJBMResmHGXs6EJUs2AZvGTLoeZc4upc2Xkuu9KktV,37.17832071,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 15:38:15,0 days 00:03:33,213,2,150.21543721212123,14951.787850794884,0.8122000365660287,-3070.91843729,1.0,2.0,2025-07-03 15:00:00,11,False,2025-07-03 15:38:15,3.55,1.0000039999276995,-0.002013337946715099,greed,"After win: 1970.53, pos change: 0.81"
18.80892287,2849.782767,WSOL,USDC,raydium,2025-07-03 15:45:09,3ZVnbaA2ig2KKteUrDmu6KwFPrGrvXceLpdTpBDwuHA3YoeLDvacB2xSGtBkycWhqU8zFrgfoRPiQ4NWWpqQDwJ7,2838.078372,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 15:45:09,0 days 00:06:54,414,2,0.9958928816836374,-99.33702361077755,-0.49408693708770834,2800.9000512899997,1.0,2.0,2025-07-03 15:00:00,11,True,2025-07-03 15:45:09,6.9,150.89000000774632,-0.6745627956250928,neutral,
37.19758,0.2475,USDC,WSOL,raydium,2025-07-03 15:48:43,4LbMhEw8NxuhZGSmDe2yViEmtTJsjMU4xeHZkYqW6KS71SgQV4zz841Zc1Sv18cYkqNXo1Z8ZA9ddYbc8c11AEoU,37.20416397,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 15:48:43,0 days 00:03:34,214,2,150.31985442424244,14993.978196742864,0.9776560442666116,-2800.87420803,2.0,1.0,2025-07-03 15:00:00,11,False,2025-07-03 15:48:43,3.566666666666667,1.0001769999553736,-0.004284118271736137,greed,"After win: 2800.90, pos change: 0.98"
2.813997909,424.391076,WSOL,USDC,raydium,2025-07-03 15:52:08,2c8VBxVAwTHnp9BDX6Vi6e3pZdcwvCJNgepuwur5YFRigaYYjbx2XtU4dzue6FoU6FXa3SUR2T2JHfCCgK62FmeH,424.0976249,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 15:52:08,0 days 00:03:25,205,2,0.9993085361201139,-99.33521187873173,-0.9243499736004331,386.89346093,1.0,2.0,2025-07-03 15:00:00,11,True,2025-07-03 15:52:08,3.4166666666666665,150.71000001229925,-0.39014558805681077,neutral,
296.916146,1.98,USDC,WSOL,raydium,2025-07-03 15:52:22,2LpR56cAJacNw4SNGZLcMxKRcf2xfGiit63sjZZRB6zKzhahKSUxnJAE8gLwwoQixnsWJmPtHaayB6ucPAVWX28K,296.9084262,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 15:52:22,0 days 00:00:14,14,2,149.95375060606062,14905.750995409951,104.51398956281173,-127.18919870000002,2.0,1.0,2025-07-03 15:00:00,11,False,2025-07-03 15:52:22,0.23333333333333334,0.9999740000666719,-0.0006654639465579759,greed,"After win: 386.89, pos change: 104.51"
297.109049,1.98,USDC,WSOL,raydium,2025-07-03 15:53:42,3MsrYcrMPRFHJwEaWKz4Y7B1oupzzZ81FbEyXjLz3ZH6BbTMxfvqDouWAaJCfZmuV36xJakm8yaWA2tBsCa9CBv6,297.1013242,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 15:53:42,0 days 00:01:20,80,2,150.05117383838385,0.06496885334943414,0.000649688481407118,0.19289800000001378,1.0,2.0,2025-07-03 15:00:00,11,False,2025-07-03 15:53:42,1.3333333333333333,0.9999740001187241,148.9537766059419,revenge,"After loss: -127.19, latency: 0 days 00:01:20"
254015.0877,0.99,commodity,WSOL,raydium,2025-07-03 16:00:18,fzj6evNQPKy5HP4YKjD8UXGyUHnHqcDzyL7Uaarsjou48igJ4DkaDjxr2D9gwy8paFfNaXwJcXYeiV8BGnfQWhL,148.6782,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 16:00:18,0 days 00:06:36,396,2,150.18,0.08585481760703395,853.9557428659805,-148.42312420000002,2.0,1.0,2025-07-03 16:00:00,21,False,2025-07-03 16:00:18,6.6,0.0005853124763029578,150.05058852590756,greed,"After win: 0.19, pos change: 853.96"
0.883948046,39142019.58,WSOL,TeslaWojak,pumpswap,2025-07-03 16:06:45,1SNuZTunmNmCx9eu1rKHPRyJ95KYfZmX5tgHHmHJwqUddEs49qxUioAgxNgiSPTmZ862x712Z88kn7C4tjk2Peq,133.1756126,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 16:06:45,0 days 00:06:27,387,1,3.4023694747740452e-06,-99.99999773447232,-0.9999965200962904,-15.50258740000001,2.0,1.0,2025-07-03 16:00:00,21,False,2025-07-03 16:06:45,6.45,150.65999998827985,-0.47999998827984314,neutral,
33172583.04,1.485,UChain,WSOL,raydium_launchlab,2025-07-03 16:09:18,2SFaSwrhGuVLhxviSzxbw8mhdjiLiYshgEDGEKrKemaL15pha4JJa45WCW38Y4GW9TkmPe5uutbwGrcs9wFurDKT,223.7301,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 16:09:18,0 days 00:02:33,153,3,150.66,4428090415.066871,37527750.987360574,90.5544874,2.0,1.0,2025-07-03 16:00:00,21,False,2025-07-03 16:09:18,2.55,6.7444280636881025e-06,-3.3420585889140573e-06,fomo,"Price spike: 4428090415.07%, latency: 0 days 00:02:33"
11546025.85,0.99,UChain,WSOL,raydium_launchlab,2025-07-03 16:09:27,25h3USB3PqrQQ6B1Ss8X9VUaSWSj5syobtVeSPrNs5a82KW5xUj6couaWKQvV7vC4TWoP4Lp6R5niYTfgkVEHaZU,149.1534,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 16:09:27,0 days 00:00:09,9,3,150.66,0.0,-0.6519407054893004,-74.57669999999999,2.0,1.0,2025-07-03 16:00:00,21,False,2025-07-03 16:09:27,0.15,1.2918159195009945e-05,150.6599870818408,neutral,
4.337040417,44718608.88,WSOL,UChain,raydium_launchlab,2025-07-03 16:09:53,21DFD9fccdLJpJWAV775QRecVxPWsBQmjsf4EEfGhYsYUg1tzifFMHkjSP8nggCXJUgLZHUvvRY42hcjUxU5V3EM,653.4185092,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 16:09:53,0 days 00:00:26,26,3,1.4611780767899414e-05,-99.99999030148629,-0.9999996243694174,504.2651092,1.0,2.0,2025-07-03 16:00:00,21,True,2025-07-03 16:09:53,0.43333333333333335,150.65999999418497,5.815024906041799e-09,revenge,"After loss: -74.58, latency: 0 days 00:00:26"
39117686.26,2.97,UChain,WSOL,raydium_launchlab,2025-07-03 16:11:05,5PWEB9yU3zL9y96Rbp7ZswLmsTENnafwnHUgQQa16xTv1tUzEFVCKQ62b3NHPZifBSNPpH1epexqbvjoHSUDRnEb,447.2523,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 16:11:05,0 days 00:01:12,72,3,150.58999999999997,1030606657.6022682,9019441.407469729,-206.16620920000003,2.0,1.0,2025-07-03 16:00:00,21,True,2025-07-03 16:11:05,1.2,1.1433505985688634e-05,3.17827478221078e-06,greed,"After win: 504.27, pos change: 9019441.41"
55309813.24,1.960396038,BOB,WSOL,pumpdotfun,2025-07-03 16:13:48,LBmsNHQxXF2hyELHzRpWEJhQShXAompNDzzGxv3WNWukN9YBQAfHFg4vCTxyRaS6izBjUEaEW9xe6UV9zVkaTtx,295.2160394,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 16:13:48,0 days 00:02:43,163,0,150.5900000191696,1.272968397358909e-08,0.41393365835538565,-152.0362606,2.0,1.0,2025-07-03 16:00:00,21,False,2025-07-03 16:13:48,2.716666666666667,5.3374983950678045e-06,150.58999466250157,neutral,
2.185670487,55309813.24,WSOL,BOB,pumpdotfun,2025-07-03 16:14:36,634uAfi9VXm2YrEqnV4coSCAHkUvLvXXTAJXqHBQPjQ3VzQ39EAbczrUMBbe4ZRJmV2yD1ivRmzbMWMvyTZ8Q5kt,329.1401186,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 16:14:36,0 days 00:00:48,48,0,5.950844873979184e-06,-99.99999604831339,-0.9999999604831339,33.924079199999994,2.0,1.0,2025-07-03 16:00:00,21,False,2025-07-03 16:14:36,0.8,150.58999998292057,3.624901978582784e-08,revenge,"After loss: -152.04, latency: 0 days 00:00:48"
4.02202745,39117686.26,WSOL,UChain,raydium_launchlab,2025-07-03 16:15:51,4CEHvW3zJ5AwSZArj8z9oD731ywnfWaZtr5z3KPzuVwB3veKCyUTQehPJLFFSScxhggrtdpU6cTfUVbbZ5guhhVt,607.0848233,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 16:15:51,0 days 00:01:15,75,3,1.5519446095685316e-05,160.79399521143696,0.8401801524622958,277.94470470000005,1.0,2.0,2025-07-03 16:00:00,21,True,2025-07-03 16:15:51,1.25,150.9399999992541,-150.93999404840923,fomo,"Price spike: 160.79%, latency: 0 days 00:01:15"
46101926.07,2.97,UChain,WSOL,raydium_launchlab,2025-07-03 16:15:53,254kP5JcJB8HkdFnshanik2RUmm1Tuumvh7bLSfZzp5JuqMJnRpKi2wkqsztwZbsZ1eKacMAKVY7kWxbiCR2Ws68,448.2918,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 16:15:53,0 days 00:00:02,2,3,150.94,972586157.7142106,11462358.877727835,-158.79302330000002,1.0,2.0,2025-07-03 16:00:00,21,True,2025-07-03 16:15:53,0.03333333333333333,9.72392778816497e-06,5.795518307520346e-06,greed,"After win: 277.94, pos change: 11462358.88"
2487919.376,0.2475,UChain,WSOL,raydium_launchlab,2025-07-03 16:17:12,kYqGnmLkgRdcWFHQVQBZmhXrqwMaqGqJpGxxSoM1vMHKDKrfqeZbmnPcZML9zrKmoBbYhry35BeKcmac7vKdrho,37.35765,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 16:17:12,0 days 00:01:19,79,3,150.94,0.0,-0.9460343723552372,-410.93415000000005,2.0,1.0,2025-07-03 16:00:00,21,False,2025-07-03 16:17:12,1.3166666666666667,1.5015619219969448e-05,150.93998498438077,revenge,"After loss: -158.79, latency: 0 days 00:01:19"
1739663.017,0.2475,UChain,WSOL,raydium_launchlab,2025-07-03 16:19:10,mn1VGhn4bqCQwvE1CZS2aFSCwfbGMorRWcuFx46eYXhAsCLepgSLUnQtSDEwNNce2FnwBpPmKB9zfLHrvqxb2Zc,37.35765,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 16:19:10,0 days 00:01:58,118,3,150.94,0.0,-0.3007558710375188,0.0,2.0,0.0,2025-07-03 16:00:00,21,False,2025-07-03 16:19:10,1.9666666666666666,2.1474072642196083e-05,150.93997852592736,revenge,"After loss: -410.93, latency: 0 days 00:01:58"
4.013536156,50329508.46,WSOL,UChain,raydium_launchlab,2025-07-03 16:20:35,5vXWTXqnxdHqi2vwAGm2h9woXfFt3mSwcf86sZkqdqNz3KoxMKHaVRz6m8txQswRf1Ym7qrLCuxXs8FAdB3kRCUf,603.1943489,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 16:20:35,0 days 00:01:25,85,3,1.198490442996073e-05,-99.99999205982216,-0.9999976929232174,565.8366989,1.0,1.0,2025-07-03 16:00:00,21,True,2025-07-03 16:20:35,1.4166666666666667,150.29000000367756,0.6499999963224354,neutral,
48804919.62,1.470297028,Bard,WSOL,pumpdotfun,2025-07-03 16:24:23,3v8SSNXL6jwtWc2PRkhWFVdiHfSof5y4EKCr5YY2m3qsurmBRcbFcjdbuUWuRxicRWVmMDsJ7b4WiiPRQVr6fQBg,220.9709403,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 16:24:23,0 days 00:03:48,228,0,150.28999997407325,1253994046.155788,12160078.720981091,-382.2234086,1.0,1.0,2025-07-03 16:00:00,21,False,2025-07-03 16:24:23,3.8,4.527636599353137e-06,7.457267830607592e-06,greed,"After win: 565.84, pos change: 12160078.72"
3.180571096,48804919.62,WSOL,Bard,pumpdotfun,2025-07-03 16:24:33,G6bS6HoH32Mec5uptKGrSkHLS3SD93zEx3WwR22iMWusBG8XLAGbPGuKdJbVW72vnpuXNyuSCxZ6G43J3yajxS5,478.00803,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 16:24:33,0 days 00:00:10,10,0,9.794259138665087e-06,-99.99999348309326,-0.9999999348309326,257.0370897,1.0,2.0,2025-07-03 16:00:00,21,True,2025-07-03 16:24:33,0.16666666666666666,150.28999999439094,-2.031768531196576e-08,revenge,"After loss: -382.22, latency: 0 days 00:00:10"
44142850.65,1.470297028,Effortless,WSOL,pumpdotfun,2025-07-03 16:48:58,62BJBFLxHQ6nAas1xdfvbZVJBkcVy4CLAjHjjdcryHSsDgtCjvdeCXA2uzfs4ghhWvqi6Byu6RyxWrn6KAafdojf,221.6619799,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 16:48:58,0 days 00:24:25,1465,0,150.75999997192403,1539268953.8150487,13878906.063425064,-256.3460501,2.0,1.0,2025-07-03 16:00:00,21,False,2025-07-03 16:48:58,24.416666666666668,5.021469538918416e-06,4.772789599746671e-06,greed,"After win: 257.04, pos change: 13878906.06"
2.508851813,44142850.65,WSOL,Effortless,pumpdotfun,2025-07-03 16:49:25,245GJjznCgvr3Snsyf9Ehb4tiNty2pfFrkJ8zVjWtzwSaccyz7k6waTNKVnXGJN8ZtLZKeYF34xaTDrYtgZvKXGJ,378.2344993,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 16:49:25,0 days 00:00:27,27,0,8.568420338300015e-06,-99.9999943165161,-0.9999999431651609,156.57251939999998,1.0,2.0,2025-07-03 16:00:00,21,True,2025-07-03 16:49:25,0.45,150.75999998888733,-1.696329832157062e-08,revenge,"After loss: -256.35, latency: 0 days 00:00:27"
46311416.2,1.470297028,Wastecoin,WSOL,pumpdotfun,2025-07-03 16:51:44,4WpfHDcnjybRosGcyp3N4Spf2YdqSxUXCQ8yVAtrqiizQ6FbcUSrDdEjm5nuSuCNYVP57GDbCsWzgvQHG1QPaGGZ,222.147178,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 16:51:44,0 days 00:02:19,139,0,151.0900000268517,1763335428.154401,18459206.498836838,-156.08732129999999,2.0,1.0,2025-07-03 16:00:00,21,False,2025-07-03 16:51:44,2.316666666666667,4.796812454204326e-06,3.7716078840956883e-06,greed,"After win: 156.57, pos change: 18459206.50"
2512587.589,0.245049503,Wastecoin,WSOL,pumpdotfun,2025-07-03 16:52:10,55qFhWabFgLH5PV9J8R3i4FPAbTkrnD2UmsTCm5Xs6DaswyJ82tmgv9yV7kpJuFhQM8mL1qRYXsXV79VuW6f2MUw,37.02452941,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 16:52:10,0 days 00:00:26,26,0,151.09000000705979,-1.3099421547480006e-08,-0.9457458269436382,-185.12264858999998,2.0,1.0,2025-07-03 16:00:00,21,False,2025-07-03 16:52:10,0.43333333333333335,1.4735617405773947e-05,151.08998529123429,revenge,"After loss: -156.09, latency: 0 days 00:00:26"
2291544.72,0.245049503,Wastecoin,WSOL,pumpdotfun,2025-07-03 16:52:18,34yDMExEiRGHmoR6AA5doUFJrK7bbwPjkFY1uf7AThppZHtZWngQFzfbSAYJmaxsCDQSyHBXxGD8sbvnS7qqVRZ4,37.02452941,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 16:52:18,0 days 00:00:08,8,0,151.09000000705979,0.0,-0.08797419439931808,0.0,2.0,0.0,2025-07-03 16:00:00,21,False,2025-07-03 16:52:18,0.13333333333333333,1.6157018052870466e-05,151.08998385004173,revenge,"After loss: -185.12, latency: 0 days 00:00:08"
2.734325664,51115548.51,WSOL,Wastecoin,pumpdotfun,2025-07-03 16:52:42,3h3eX1tdTQ7bZHnfc2b4YMkavSseHQXvPRPPCeqSzzGb4NqD8z4JKg3pRP4m1fZFp1SdFQt5iCAYnDtZXAXkjmCS,413.1292646,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 16:52:42,0 days 00:00:24,24,0,8.082262181323896e-06,-99.9999946506968,-0.9999988067762151,376.10473519,1.0,1.0,2025-07-03 16:00:00,21,True,2025-07-03 16:52:42,0.4,151.0900000095965,-2.536722831791849e-09,neutral,
55529336.46,1.98,PISS,WSOL,raydium_launchlab,2025-07-03 17:01:28,46ptSxTTDkFb5dBRYPykR4s8ghUsZD6jMdotVKtvkLP3uKrtbDNJBguozCaFdLPwoLFwpTQJsXtWWCXjYWZAjvax,298.5048,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 17:01:28,0 days 00:08:46,526,3,150.76,1865319245.2245214,20308237.038759086,-114.62446460000001,1.0,1.0,2025-07-03 17:00:00,34,False,2025-07-03 17:01:28,8.766666666666667,5.375623391700798e-06,2.7066387896230974e-06,greed,"After win: 376.10, pos change: 20308237.04"
4.277290626,55529336.46,WSOL,PISS,raydium_launchlab,2025-07-03 17:01:35,2Pf7cQjyfrH3V5BywERrroUPFLmk5f8ZA1nMCrxoh9Z53zBrdY42nasLzqwFNmhRRh3Ve4vQjr1QwshZvuu6hMH2,644.8443348,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 17:01:35,0 days 00:00:07,7,3,1.161267855711741e-05,-99.9999922972416,-0.999999922972416,346.33953479999997,1.0,2.0,2025-07-03 17:00:00,34,True,2025-07-03 17:01:35,0.11666666666666667,150.76000000566714,-5.667146751875407e-09,revenge,"After loss: -114.62, latency: 0 days 00:00:07"
45551953.17,1.485,GREATNESS,WSOL,raydium_launchlab,2025-07-03 17:08:53,4AJ3tRaVNbwpQStC121f6fhHeH9gMdHYifANoLY6YE8tiAFZYSdBLuS9nM9Nes3xxktZsbAKriu4XqwU8jCb8bd6,224.24985,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 17:08:53,0 days 00:07:18,438,3,151.01,1300388946.8271506,10649720.319638008,-420.5944847999999,2.0,1.0,2025-07-03 17:00:00,34,False,2025-07-03 17:08:53,7.3,4.922946973603942e-06,6.6897315835134675e-06,greed,"After win: 346.34, pos change: 10649720.32"
3973877.649,0.2475,GREATNESS,WSOL,raydium_launchlab,2025-07-03 17:09:07,3mQ6MZjPSgEKqdDKyrZTWaq1krBv7X33kr2Ej6vXTCsSGhh4xm7LhqaEeDyCgVoHpWMdauTCwEPFo6orBsjJf4uN,37.374975,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 17:09:07,0 days 00:00:14,14,3,151.01,0.0,-0.9127616408857491,-186.874875,2.0,1.0,2025-07-03 17:00:00,34,False,2025-07-03 17:09:07,0.23333333333333334,9.405165005370802e-06,151.009990594835,revenge,"After loss: -420.59, latency: 0 days 00:00:14"
2685002.612,0.2475,GREATNESS,WSOL,raydium_launchlab,2025-07-03 17:09:20,5bf2eeT3pjRsbFLz4LGAqZzCBJeWiX6iJ4wAwWfB2eSBVhu16y1yBA2oekHEYmhGk3LTGBSqK8r5nGbYq7GDU2gx,37.374975,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 17:09:20,0 days 00:00:13,13,3,151.01,0.0,-0.32433686963772945,0.0,2.0,0.0,2025-07-03 17:00:00,34,False,2025-07-03 17:09:20,0.21666666666666667,1.3919902659670112e-05,151.00998608009732,revenge,"After loss: -186.87, latency: 0 days 00:00:13"
3.122458501,52210833.44,WSOL,GREATNESS,raydium_launchlab,2025-07-03 17:09:33,5sfXigLt93mL7WNDGSZ4VqwLMSv1hy8JzDk68doKHJNR9hL9U8Dvi3sjtH5v7gTQSxVJ5vordtpZRLXUnvr3dD6Q,471.5224582,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 17:09:33,0 days 00:00:13,13,3,9.031122989865071e-06,-99.99999401951992,-0.9999988370743152,434.1474832,1.0,1.0,2025-07-03 17:00:00,34,True,2025-07-03 17:09:33,0.21666666666666667,151.00999998846743,1.1532563348737312e-08,neutral,
32539587.06,1.485,USD,WSOL,raydium_launchlab,2025-07-03 17:10:23,2q9cRgyPqg5GQkmj6yTSUQMPqkPU5qksAfmj7KvhuukDn4QfUyDVWshMiPbhFpQm1v6euZD927uCy1unzTu6niwu,224.4726,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 17:10:23,0 days 00:00:50,50,3,151.16,1673767383.508254,10421142.163176982,-247.04985820000002,1.0,1.0,2025-07-03 17:00:00,34,False,2025-07-03 17:10:23,0.8333333333333334,6.898446485694278e-06,2.1326765041707934e-06,greed,"After win: 434.15, pos change: 10421142.16"
4022754.098,0.2475,USD,WSOL,raydium_launchlab,2025-07-03 17:10:40,3qzZaEur4Emwqbn6Y2DcZ2ehqY1qiZdSKv3R1S9M2jUfGUjHj9DSQYiAutFwrjg3xc5bsXu2LAQTNMCrvVVFqMkK,37.4121,DfMxre4cKmvogbLrPigxmibVTTQDuzjdXojWzjCXXhzj,2025-07-03 17:10:40,0 days 00:00:17,17,3,151.16000000000003,2.220446049250313e-14,-0.8763735357003022,-187.0605,2.0,1.0,2025-07-03 17:00:00,34,False,2025-07-03 17:10:40,0.2833333333333333,9.300121033647134e-06,151.15999069987896,revenge,"After loss: -247.05, latency: 0 days 00:00:17"
